1971/72,"November 17, 1971",Boston Bruins,"Richard Leduc
 Chris Oddleifson",California Golden Seals (Oakland),Ivan Boldirev
1971/72,"November 16, 1971",Vancouver Canucks,"Dave Balon
 Wayne Connelly
 Ron Stewart",New York Rangers,"Gary Doak
 Jim Wiste"
1971/72,"November 16, 1971",Buffalo Sabres,Larry Mickey,Philadelphia Flyers,Larry Keenan
1971/72,"November 15, 1971",St. Louis Blues,"Andre Dupont
 Jack Egers
 Mike Murphy",New York Rangers,"Gene Carr
 Wayne Connelly
 Jim Lorentz"
1971/72,"November 11, 1971",Montreal Canadiens,cash,St. Louis Blues,Bernie Blanchette
1971/72,"November 9, 1971",St. Louis Blues,cash,Detroit Red Wings,Bill Sutherland
1971/72,"November 4, 1971",Montreal Canadiens,"Denis DeJordy
 Dale Hoganson
 Noel Price
 Doug Robinson
Canadiens option to swap 1975 1st round picks (#15-Pierre Mondou)",Los Angeles Kings,"Rogatien Vachon
Canadiens option to swap 1975 1st round picks (#16-Tim Young)"
1971/72,"October 22, 1971",California Golden Seals (Oakland),Tom Webster,Detroit Red Wings,Ron Stackhouse
1971/72,"October 18, 1971",California Golden Seals (Oakland),"Gilles Meloche
 Paul Shmyr",Chicago Blackhawks,Gerry Desjardins
1971/72,"October 15, 1971",Chicago Blackhawks,Andre Lacroix,Philadelphia Flyers,Rick Foley
1971/72,"October 8, 1971",Montreal Canadiens,Randy Rota,California Golden Seals (Oakland),"Lyle Carter
 John French"
1971/72,"October 6, 1971",Montreal Canadiens,Tony Featherstone,California Golden Seals (Oakland),Ray Martyniuk
1971/72,"October 6, 1971",Minnesota North Stars,Dean Prentice,Pittsburgh Penguins,cash
1971/72,"October 3, 1971",Vancouver Canucks,Bob Blackburn,Pittsburgh Penguins,cash
1971/72,"October 1, 1971",Montreal Canadiens,Joe Hardy,California Golden Seals (Oakland),cash
1971/72,"October 1, 1971",Montreal Canadiens,Mike Laughton,California Golden Seals (Oakland),cash
1971/72,"October 1, 1971",Los Angeles Kings,Wayne Rivers,New York Rangers,Mike McMahon Jr.
1971/72,"September 27, 1971",Toronto Maple Leafs,Andre Hinse,Vancouver Canucks,Doug Brindley
1971/72,"September 14, 1971",Montreal Canadiens,Rey Comeau,Vancouver Canucks,cash
1971/72,"September 9, 1971",California Golden Seals (Oakland),"Kerry Bond
 Gerry Desjardins
 Gerry Pinder",Chicago Blackhawks,Gary Smith
1971/72,"September 4, 1971",Boston Bruins,Doug Roberts,California Golden Seals (Oakland),cash
1971/72,"September 4, 1971",California Golden Seals (Oakland),cash,Pittsburgh Penguins,Bill Hicke
1971/72,"August 31, 1971",Montreal Canadiens,cash,California Golden Seals (Oakland),Marshall Johnston
1971/72,"August 30, 1971",Toronto Maple Leafs,Terry Clancy,Montreal Canadiens,cash
1971/72,"August 23, 1971",Montreal Canadiens,Michel Plasse,St. Louis Blues,cash
1971/72,"August 20, 1971",Toronto Maple Leafs,cash,Detroit Red Wings,Brian Conacher
1971/72,"June 15, 1971",Detroit Red Wings,Barry Salovaara,Chicago Blackhawks,cash
1971/72,"June 14, 1971",St. Louis Blues,Glenn Patrick,New York Rangers,cash
1971/72,"June 13, 1971",Los Angeles Kings,Larry Hillman,Philadelphia Flyers,Larry Mickey
1971/72,"June 10, 1971",Toronto Maple Leafs,1971 7th round pick (#98-Steve Johnson),Boston Bruins,cash
1971/72,"June 10, 1971",Chicago Blackhawks,cash,New York Rangers,1971 7th round pick (#96-Doug Keeler)
1971/72,"June 9, 1971",Montreal Canadiens,Eddie Dyck,Vancouver Canucks,cash
1971/72,"June 9, 1971",Montreal Canadiens,cash,California Golden Seals (Oakland),Mike Hyndman
1971/72,"June 9, 1971",Montreal Canadiens,cash,California Golden Seals (Oakland),Ray Martyniuk
1971/72,"June 8, 1971",Montreal Canadiens,cash,Los Angeles Kings,Claude Provost
1971/72,"June 8, 1971",Vancouver Canucks,"Gary Bredin
 John Cunniff",Detroit Red Wings,"Bob Dillabough
 Irv Spencer"
1971/72,"May 25, 1971",Montreal Canadiens,"1971 3rd round pick (#31-Jim Cahoon) 
1971 4th round pick (#45-Ed Sidebottom) 
cash",Vancouver Canucks,"Gregg Boddy
1971 3rd round pick (#39-Richard Lemieux)"
1971/72,"May 25, 1971",Minnesota North Stars,Bob Nevin,New York Rangers,player to be named later (Bobby Rousseau)
1971/72,"May 25, 1971",St. Louis Blues,Peter McDuffe,New York Rangers,1971 1st round pick (#10-Steve Vickers)
1971/72,"May 25, 1971",Montreal Canadiens,"Kerry Ketter
cash",Detroit Red Wings,Leon Rochefort
1971/72,"May 25, 1971",Buffalo Sabres,"Don Luce
 Mike Robitaille",Detroit Red Wings,Joe Daley
1971/72,"May 25, 1971",Montreal Canadiens,cash,California Golden Seals (Oakland),Bobby Sheehan
1971/72,"May 20, 1971",California Golden Seals (Oakland),"Joe Johnston
 Walt McKechnie",Minnesota North Stars,Dennis Hextall
1971/72,"May 12, 1971",St. Louis Blues,Jim Shires,Detroit Red Wings,Rick Sentes
1971/72,"May 1, 1971",Los Angeles Kings,Wayne Rivers,New York Rangers,Mike McMahon Jr.
1971/72,"May 1, 1971",Montreal Canadiens,cash,Minnesota North Stars,"Bob Paradise
rights to Gary Gambucci"
1971/72,"May 1, 1971",Boston Bruins,cash,Pittsburgh Penguins,Bob Leiter
1972/73,"March 5, 1973",Philadelphia Flyers,Terry Crisp,New York Islanders,"Jean Potvin
player to be named later (Glen Irwin)"
1972/73,"March 4, 1973",California Golden Seals (Oakland),"Gary Coalter
future considerations (Dave Hrechkosy)",New York Rangers,"Bert Marshall
future considerations (cash)"
1972/73,"March 3, 1973",Toronto Maple Leafs,"1973 1st round pick (#15-Ian Turnbull) 
future considerations (Eddie Johnston)",Boston Bruins,"Jacques Plante
1973 1st round pick (#36-Doug Gibson)"
1972/73,"March 2, 1973",Pittsburgh Penguins,player to be named (Steve Andrascik),New York Rangers,Sheldon Kannegiesser
1972/73,"March 2, 1973",St. Louis Blues,Ab DeMarco Jr.,New York Rangers,Mike Murphy
1972/73,"March 1, 1973",Minnesota North Stars,Don Blackburn,New York Islanders,cash
1972/73,"March 1, 1973",Boston Bruins,Gary Doak,Detroit Red Wings,"Garnet Bailey
future considerations (Murray Wing)"
1972/73,"February 26, 1973",Los Angeles Kings,Dan Maloney,Chicago Blackhawks,Ralph Backstrom
1972/73,"February 25, 1973",Detroit Red Wings,"1973 3rd round pick (#39-Nelson Pyatt) 
cash",Pittsburgh Penguins,Andy Brown
1972/73,"February 14, 1973",Buffalo Sabres,Norm Gratton,Calgary Flames,Butch Deadmarsh
1972/73,"February 13, 1973",Calgary Flames,Arnie Brown,New York Islanders,"Ernie Hicke
future considerations (Bill MacMillan)"
1972/73,"January 22, 1973",Los Angeles Kings,Frank St. Marseille,St. Louis Blues,Paul Curtis
1972/73,"January 17, 1973",Detroit Red Wings,"Brian Lavender
 Ken Murray",New York Islanders,"Bob Cook
 Ralph Stewart"
1972/73,"January 8, 1973",St. Louis Blues,Joe Noris,Pittsburgh Penguins,Jim Shires
1972/73,"December 14, 1972",St. Louis Blues,"Brent Hughes
 Pierre Plante",Philadelphia Flyers,"Andre Dupont
1973 3rd round pick (#40-Bob Stumpf)"
1972/73,"December 7, 1972",Montreal Canadiens,"Murray Anderson
 Tony Featherstone",New York Islanders,cash
1972/73,"December 5, 1972",California Golden Seals (Oakland),Darryl Maggs,Chicago Blackhawks,"Dick Redmond
rights to Bobby Sheehan"
1972/73,"November 28, 1972",Calgary Flames,Curt Bennett,New York Rangers,Ron Harris
1972/73,"November 28, 1972",Calgary Flames,"Curt Bennett
 Barry Gibbs
 Phil Myre",New York Rangers,Yves Belanger
1972/73,"November 27, 1972",Calgary Flames,Leon Rochefort,Detroit Red Wings,Bill Hogaboam
1972/73,"November 15, 1972",St. Louis Blues,"Andre Dupont
 Jack Egers
 Mike Murphy",New York Rangers,"Gene Carr
 Wayne Connelly
 Jim Lorentz"
1972/73,"November 14, 1972",New York Rangers,cash,New York Islanders,Ron Stewart
1972/73,"October 30, 1972",Calgary Flames,Brian McKenzie,Pittsburgh Penguins,cash
1972/73,"October 28, 1972",St. Louis Blues,"Glen Sather
 Rene Villemure",New York Rangers,Jack Egers
1972/73,"October 8, 1972",Montreal Canadiens,cash,Los Angeles Kings,Bob Berry
1972/73,"October 6, 1972",Detroit Red Wings,Roy Edwards,Pittsburgh Penguins,cash
1972/73,"October 4, 1972",Detroit Red Wings,"Denis DeJordy
 Don McLaughlin",New York Islanders,"Arnie Brown
 Gerry Gray"
1972/73,"October 1, 1972",Calgary Flames,John McKenzie,Pittsburgh Penguins,cash
1972/73,"September 15, 1972",St. Louis Blues,Christian Bordeleau,Chicago Blackhawks,rights to John Garrett
1972/73,"September 1, 1972",St. Louis Blues,cash,New York Islanders,Brian Lavender
1972/73,"August 31, 1972",St. Louis Blues,cash,New York Islanders,Dave Pulkkinen
1972/73,"August 22, 1972",Montreal Canadiens,"1974 2nd round pick (#30-Gary MacGregor) 
1975 1st round pick (#15-Pierre Mondou) 
1975 3rd round pick (#51-Paul Woods) 
1976 1st round pick (#13-Rod Schutt)",Los Angeles Kings,Terry Harper
1972/73,"August 10, 1972",Montreal Canadiens,"1973 3rd round pick (#37-Ed Humphreys) 
cash",Calgary Flames,Noel Price
1972/73,"August 3, 1972",Boston Bruins,cash,Philadelphia Flyers,John McKenzie
1972/73,"June 26, 1972",Montreal Canadiens,cash,New York Islanders,Denis DeJordy
1972/73,"June 26, 1972",Montreal Canadiens,cash,New York Islanders,Murray Anderson
1972/73,"June 26, 1972",Montreal Canadiens,cash,New York Islanders,Tony Featherstone
1972/73,"June 16, 1972",Montreal Canadiens,"1973 2nd round pick (#21-Eric Vail) 
cash",Calgary Flames,"Rey Comeau
 Lynn Powis"
1972/73,"June 16, 1972",Calgary Flames,Bill Hogaboam,New York Rangers,Bill Heindl
1972/73,"June 9, 1972",Montreal Canadiens,cash,Calgary Flames,Lynn Powis
1972/73,"June 8, 1972",Toronto Maple Leafs,1972 9th round pick (#143-Gary Schofield),Boston Bruins,cash
1972/73,"June 8, 1972",Toronto Maple Leafs,1972 9th round pick (#143-Gary Schofield),Boston Bruins,cash
1972/73,"June 8, 1972",Toronto Maple Leafs,cash,Minnesota North Stars,1972 tenth round pick (not exercised)
1972/73,"June 8, 1972",Minnesota North Stars,1972 8th round pick (#116-Scott MacPhail),Los Angeles Kings,cash
1972/73,"June 8, 1972",Minnesota North Stars,1972 tenth round pick (#145-Steve Lyon),Los Angeles Kings,cash
1972/73,"June 8, 1972",California Golden Seals (Oakland),cash,Minnesota North Stars,1972 tenth round pick (#147-Juri Kudrasovs)
1972/73,"June 8, 1972",Minnesota North Stars,1972 tenth round pick (#148-Marcel Comeau),Philadelphia Flyers,cash
1972/73,"June 8, 1972",New York Rangers,Islanders promised to not take certain players in 1972 expansion draft,New York Islanders,"1973 7th round pick (#110-Denis Andersen)
1973 8th round pick (#126-Denis Desgagnes)"
1972/73,"June 8, 1972",St. Louis Blues,cash,New York Rangers,1972 9th round pick (#137-Pierre Archambault)
1972/73,"June 8, 1972",Buffalo Sabres,Ron Busniuk,Montreal Canadiens,cash
1972/73,"June 7, 1972",Montreal Canadiens,"1972 5th round pick (#66-Bill Nyrop) 
cash",Calgary Flames,"Ted Tucker
1972 5th round pick (Jean-Paul Martin)"
1972/73,"June 6, 1972",Montreal Canadiens,"1973 2nd round pick (#17-Glenn Goldup) 
cash",New York Islanders,"Alex Campbell
 Denis DeJordy
 Glenn Chico Resch
future considerations (Germain Gagnon)"
1972/73,"June 6, 1972",Los Angeles Kings,Flames promised to not draft certain players in 1972 expansion draft,Calgary Flames,"1972 9th round pick (#132-Jean Lamarre)
1973 tenth round pick (#149-Guy Ross)"
1972/73,"June 6, 1972",Minnesota North Stars,future considerations (cash),New York Islanders,Gord Labossiere
1972/73,"June 6, 1972",Minnesota North Stars,cash,Calgary Flames,Bob Paradise
1972/73,"June 6, 1972",Calgary Flames,1972 9th round pick (not exercised),New York Rangers,Flames promised to not draft certain players in 1972 expansion draft
1972/73,"June 6, 1972",Buffalo Sabres,Islanders promised to not draft certain players in 1972 expansion draft,New York Islanders,1972 8th round pick (#117-Rene Levasseur)
1972/73,"June 6, 1972",Buffalo Sabres,Islanders promised to not draft certain players in 1972 expansion draft,New York Islanders,1972 9th round pick (#133-Bill Ennos)
1972/73,"June 6, 1972",Buffalo Sabres,Islanders promised to not draft certain players in 1972 expansion draft,New York Islanders,1972 7th round pick (#101-Don McLaughlin)
1972/73,"June 6, 1972",Buffalo Sabres,Islanders promised to not draft certain players in 1972 expansion draft,New York Islanders,1972 tenth round pick (#146-Rene Lambert)
1972/73,"May 24, 1972",St. Louis Blues,Steve Durbano,New York Rangers,"Curt Bennett
future considerations (Peter McDuffe)"
1972/73,"May 24, 1972",Detroit Red Wings,"Gary Doak
 Rick Newell",New York Rangers,"Joe Zanussi
1972 1st round pick (#10-Al Blanchard)"
1973/74,"March 12, 1974",California Golden Seals (Oakland),cash,Los Angeles Kings,Tom Cassidy
1973/74,"March 10, 1974",Buffalo Sabres,Brian Spencer,New York Islanders,Doug Rombough
1973/74,"March 9, 1974",Montreal Canadiens,1974 1st round pick (#7-Doug Risebrough),St. Louis Blues,Dave Gardner
1973/74,"March 7, 1974",Chicago Blackhawks,Germain Gagnon,New York Islanders,future considerations (Walt Ledingham)
1973/74,"March 1, 1974",Minnesota North Stars,cash,Los Angeles Kings,Jim McElmury
1973/74,"February 28, 1974",Detroit Red Wings,Claude Houde,New York Rangers,Brian Lavender
1973/74,"February 14, 1974",Los Angeles Kings,Gene Carr,New York Rangers,1977 1st round pick (#13-Ron Duguay)
1973/74,"February 14, 1974",St. Louis Blues,"Garnet Bailey
 Bill Collins
 Ted Harris",Detroit Red Wings,"Chris Evans
 Jean Hamel
 Bryan Watson"
1973/74,"February 7, 1974",Boston Bruins,Bobby Schmautz,Vancouver Canucks,"Chris Oddleifson
 Fred O`Donnell
rights to Mike Walton"
1973/74,"January 21, 1974",Buffalo Sabres,Real Lemieux,New York Rangers,Paul Curtis
1973/74,"January 17, 1974",St. Louis Blues,"Greg Polis
 Bryan Watson
1974 2nd round pick (#26-Bob Hess)",Pittsburgh Penguins,"Ab DeMarco Jr.
 Steve Durbano
 Bob Kelly"
1973/74,"January 17, 1974",Detroit Red Wings,"Jack Lynch
 Jim Rutherford",Pittsburgh Penguins,Ron Stackhouse
1973/74,"January 4, 1974",Calgary Flames,Al McDonough,Pittsburgh Penguins,"Chuck Arnason
 Bob Paradise"
1973/74,"December 27, 1973",Buffalo Sabres,Jerry Korab,Vancouver Canucks,"John Gould
 Tracy Pratt"
1973/74,"December 10, 1973",Vancouver Canucks,Mike Lampman,St. Louis Blues,John Wright
1973/74,"December 1, 1973",St. Louis Blues,Frank Spring,Philadelphia Flyers,Ray Sugar Schultz
1973/74,"November 30, 1973",Los Angeles Kings,"Sheldon Kannegiesser
 Mike Murphy
 Tom C. Williams",New York Rangers,"Real Lemieux
 Gilles Marotte"
1973/74,"November 28, 1973",Toronto Maple Leafs,Tim Ecclestone,Detroit Red Wings,Pierre Jarry
1973/74,"November 23, 1973",Boston Bruins,cash,Detroit Red Wings,Doug Roberts
1973/74,"November 7, 1973",Minnesota North Stars,Gary Bergman,Detroit Red Wings,Ted Harris
1973/74,"November 1, 1973",St. Louis Blues,Bob Stumpf,Philadelphia Flyers,George Pesut
1973/74,"October 28, 1973",St. Louis Blues,"Glen Sather
player to be named (Rene Villemure)",New York Rangers,Jack Egers
1973/74,"October 27, 1973",St. Louis Blues,cash,Detroit Red Wings,Brent Hughes
1973/74,"October 25, 1973",Boston Bruins,Darryl Edestrand,Pittsburgh Penguins,Nick Beverley
1973/74,"October 17, 1973",Toronto Maple Leafs,cash,Detroit Red Wings,Terry Clancy
1973/74,"October 5, 1973",Boston Bruins,"Jake Rathwell
1974 2nd round pick (#25-Mark Howe) 
cash",St. Louis Blues,Don Awrey
1973/74,"October 4, 1973",St. Louis Blues,Nick Harbaruk,Pittsburgh Penguins,Bob Johnson
1973/74,"September 8, 1973",St. Louis Blues,Bob Kelly,New York Rangers,"Norm Dennis
player to be named later (Don Borgeson)"
1973/74,"September 1, 1973",Montreal Canadiens,Gary Geldart,Minnesota North Stars,cash
1973/74,"August 30, 1973",Calgary Flames,Mike Baumgartner,Chicago Blackhawks,Lynn Powis
1973/74,"July 3, 1973",Toronto Maple Leafs,Eddie Shack,Pittsburgh Penguins,cash
1973/74,"June 14, 1973",Buffalo Sabres,Paul Curtis,St. Louis Blues,Jake Rathwell
1973/74,"June 10, 1973",California Golden Seals (Oakland),Ted Tucker,Calgary Flames,cash
1973/74,"May 29, 1973",Montreal Canadiens,"1977 3rd round pick (#46-Pierre Lagace) 
1977 4th round pick (#64-Rob Holland)",Calgary Flames,"Bob J. Murray
1977 4th round pick (#72-Jim Craig)"
1973/74,"May 29, 1973",Montreal Canadiens,1974 1st round pick (#10-Rick Chartraw),Calgary Flames,Chuck Arnason
1973/74,"May 29, 1973",Montreal Canadiens,cash,Calgary Flames,rights to Dale Hoganson
1973/74,"May 29, 1973",Montreal Canadiens,"1974 1st round pick (#12-Mario Tremblay) 
cash",Los Angeles Kings,"Bob J. Murdoch
 Randy Rota"
1973/74,"May 29, 1973",Toronto Maple Leafs,Dunc Wilson,Vancouver Canucks,"Murray Heatley
 Larry McIntyre"
1973/74,"May 29, 1973",Montreal Canadiens,cash,Minnesota North Stars,"Murray Anderson
 Tony Featherstone"
1973/74,"May 29, 1973",Montreal Canadiens,1977 3rd round pick (#46-Pierre Lagace),Calgary Flames,Bob J. Murray
1973/74,"May 23, 1973",Toronto Maple Leafs,Willie Brossart,Philadelphia Flyers,cash
1973/74,"May 22, 1973",Boston Bruins,Gilles Gilbert,Minnesota North Stars,Fred Stanfield
1973/74,"May 15, 1973",Montreal Canadiens,"1973 1st round pick (#8-Bob Gainey) 
1973 4th round pick (#56-Alan Hangsleben) 
1975 1st round pick (#9-Robin Sadler)",St. Louis Blues,"1973 1st round pick (#5-John Davidson)
1973 3rd round pick (#48-Bob Gassoff)"
1973/74,"May 15, 1973",Montreal Canadiens,1974 1st round pick (#4-Cam Connor),Vancouver Canucks,1973 1st round pick (#9-Bob Dailey)
1973/74,"May 15, 1973",Montreal Canadiens,"1973 1st round pick (#5-John Davidson) 
1977 1st round pick (#10-Mark Napier) 
1978 2nd round pick (#30-Dale Yakiwchuk)",Calgary Flames,"1973 1st round pick (#16-Vic Mercredi)
1973 1st round pick (#2-Tom Lysiak)
1973 2nd round pick (#21-Eric Vail)"
1973/74,"May 15, 1973",Toronto Maple Leafs,"1973 eleventh round pick (#159-Norm McLeod) 
1973 tenth round pick (#144-Lee Palmer)",New York Islanders,cash
1973/74,"May 15, 1973",Toronto Maple Leafs,cash,Minnesota North Stars,1973 eleventh round pick (#161-Russ Wiechnik)
1973/74,"May 15, 1973",Minnesota North Stars,1973 eleventh round pick (#163-Max Hansen),Los Angeles Kings,cash
1973/74,"May 15, 1973",Montreal Canadiens,1975 2nd round pick (#22-Brian Engblom),Minnesota North Stars,1973 2nd round pick (#18-Blake Dunlop)
1973/74,"May 15, 1973",Montreal Canadiens,1973 thirteenth round pick (#168-Louis Chiasson),New York Rangers,1973 thirteenth round pick (not exercised)
1973/74,"May 15, 1973",Chicago Blackhawks,1973 9th round pick (#141-Steve Alley),New York Rangers,cash
1973/74,"May 15, 1973",Los Angeles Kings,cash,Detroit Red Wings,1973 8th round pick (#118-Dennis Polonich)
1973/74,"May 15, 1973",Detroit Red Wings,Rick Foley,Philadelphia Flyers,Serge Lajeunesse
1973/74,"May 15, 1973",St. Louis Blues,cash,Detroit Red Wings,"1973 9th round pick (#135-Dennis O'Brien)
1973 tenth round pick (#151-Kevin Neville)"
1973/74,"May 15, 1973",Buffalo Sabres,cash,Detroit Red Wings,"1973 9th round pick (#139-Ray Bibeau)
1973 eleventh round pick (not exercised)
1973 tenth round pick (#155-Mitch Brandt)"
1973/74,"May 15, 1973",Toronto Maple Leafs,"1973 1st round pick (#10-Bob Neely) 
future considerations (Doug Favell  Willie Brossart)",Philadelphia Flyers,"1973 2nd round pick (#20-Larry Goodenough)
rights to Bernie Parent"
1973/74,"May 14, 1973",Vancouver Canucks,"Jerry Korab
 Gary Smith",Chicago Blackhawks,Dale Tallon
1974/75,"March 10, 1975",Los Angeles Kings,cash,St. Louis Blues,Jim McCrimmon
1974/75,"March 10, 1975",Buffalo Sabres,Al Smith,Detroit Red Wings,future considerations
1974/75,"March 9, 1975",Vancouver Canucks,Bob J. Murray,Calgary Flames,Gerry Meehan
1974/75,"March 9, 1975",Detroit Red Wings,Mike Bloom,Washington Capitals,Blair Stewart
1974/75,"March 3, 1975",Los Angeles Kings,Bill Mikkelson,Washington Capitals,cash
1974/75,"February 28, 1975",Detroit Red Wings,1975 3rd round pick (#37-Al Cameron),Washington Capitals,Nelson Pyatt
1974/75,"February 19, 1975",Buffalo Sabres,rights to Gerry Desjardins,New York Islanders,Garry Lariviere
1974/75,"February 18, 1975",Boston Bruins,"Earl Anderson
 Henry Nowak",Detroit Red Wings,"Walt McKechnie
1975 3rd round pick (#50-Clark Hamilton)"
1974/75,"February 10, 1975",St. Louis Blues,Denis Dupere,Washington Capitals,"Garnet Bailey
 Stan Gilbertson"
